"","total_post_mean","year","continent","iso_a0","full_name","cases","dis_mean","intensity","post_variance","time_from_hi","join","access_to_electricity_percent_of_population","forest_area_percent_of_land_area","gini_index","individuals_using_the_internet_percent_of_population","life_expectancy_at_birth_total_years","people_using_safely_managed_drinking_water_services_percent_of_population","gdp_per_capita_ppp_constant_2021_international","population_ages_0_14_percent_of_total_population","poverty_headcount_ratio_at_2_15_a_day_2017_ppp_percent_of_population","fixed_broadband_subscriptions_per_100_people","average_precipitation_in_depth_mm_per_year","international_tourism_number_of_arrivals","international_tourism_number_of_departures","multidimensional_poverty_headcount_ratio_world_bank_percent_of_population","urban_population_percent_of_total_population","population_total","land_area_sqkm","annual_soi","cool_oni_avg","warm_oni_avg","cool_phase_months","neutral_phase_months","warm_phase_months","temp_anomaly","precip_anomaly","conflict_intensity","type_of_conflict","previous_dis"
"1",0.524915007708447,1990,"Caribbean","ABW","Aruba",0,0.525374685490644,"high",3.26840822628915,0,NA,NA,NA,NA,NA,NA,NA,33050.6442784391,26.5592780563524,NA,NA,NA,NA,NA,NA,50.319,62753,180,-0.116666666666667,0,0,0,12,0,-0.326875570085313,0.000474511230014387,0,NA,NA
"2",-0.0432343498870956,1991,"Caribbean","ABW","Aruba",0,-0.0507849883293266,"expected",3.09272380572315,1,NA,NA,NA,NA,NA,NA,NA,34550.9178862028,27.6965696098078,NA,NA,NA,NA,NA,NA,50.304,65896,180,-0.575,0,0.513333333333333,0,5,7,-0.383588992224798,-0.000400961773043996,0,NA,0.525374685490644
"3",-0.376061160070013,1992,"Caribbean","ABW","Aruba",0,-0.388495374196623,"expected",2.95500249963699,2,NA,NA,NA,NA,NA,NA,NA,35369.9962868371,28.102405561927,NA,NA,NA,NA,NA,NA,49.998,69005,180,-0.825,0,0.658611111111111,0,6,6,-0.227241081661646,-0.000424247320936249,0,NA,-0.0507849883293266
"4",-1.61436227143597,1993,"Caribbean","ABW","Aruba",0,-1.62250812109548,"low",3.18326028209011,3,NA,NA,NA,NA,NA,NA,NA,36817.5539766641,27.5241846323936,NA,NA,NA,NA,NA,NA,49.588,73685,180,-0.65,0,0.162222222222222,0,9,3,-0.0940328068203371,-0.000146012843975364,0,NA,-0.388495374196623
"5",-2.28145907154655,1994,"Caribbean","ABW","Aruba",0,-2.27672015148201,"low",3.39863077581126,4,NA,NA,NA,NA,NA,NA,NA,38584.9261636103,26.8469626090041,NA,NA,NA,NA,NA,NA,49.177,77595,180,-0.825,0,0.282777777777778,0,8,4,-0.401501697964136,-0.000545602397101498,0,NA,-1.62250812109548
"6",3.59237187445914,1995,"Caribbean","ABW","Aruba",37,3.58409968394597,"high",1.2894600297998,0,NA,NA,NA,NA,NA,NA,NA,38366.0717856556,26.0090850097339,NA,NA,NA,912000,NA,NA,48.767,79805,180,-0.0166666666666667,-0.359722222222222,0.184722222222222,5,4,3,0.178191460503474,-9.41965248987093e-05,0,NA,-2.27672015148201
"7",1.77812746214926,1996,"Caribbean","ABW","Aruba",10,1.7699705175938,"high",1.22539000118946,0,NA,NA,NA,NA,NA,NA,NA,37663.96356464,25.1488975911958,NA,NA,NA,957000,NA,NA,48.356,83021,180,0.675,-0.1875,0,3,9,0,-0.205253007676866,-0.000279845127584445,0,NA,3.58409968394597
"8",-1.45500953755132,1997,"Caribbean","ABW","Aruba",0,-1.47798352519363,"low",2.03277793122486,1,NA,NA,NA,NA,NA,NA,NA,39115.8131101858,24.4795866011874,NA,NA,NA,947000,NA,NA,47.946,86301,180,-0.733333333333333,-0.0419444444444444,1.22777777777778,1,3,8,-0.282782597011987,-0.000713131175648919,0,NA,1.7699705175938
"9",-1.19269595655393,1998,"Caribbean","ABW","Aruba",0,-1.19064841927734,"low",1.75636497897574,2,NA,NA,NA,NA,NA,NA,NA,38714.0586907077,23.9784245154407,NA,NA,NA,906000,NA,NA,47.536,88451,180,-0.025,-0.634166666666667,0.549722222222222,6,2,4,0.210050381554499,-0.000339529251282834,0,NA,-1.47798352519363
"10",3.3205629683837,1999,"Caribbean","ABW","Aruba",130,3.31154719041377,"high",1.01342019402827,0,NA,NA,NA,NA,NA,NA,NA,38059.9704793716,23.608504955852,NA,NA,NA,972000,NA,NA,47.127,89659,180,0.85,-1.22472222222222,0,12,0,0,-0.15365875032213,0.000927586061374718,0,NA,-1.19064841927734
"11",2.5444150831881,2000,"Caribbean","ABW","Aruba",76,2.53902307184978,"high",0.997219328217145,0,NA,NA,NA,NA,NA,NA,NA,39934.2438643444,23.2556312499299,NA,NA,NA,1211000,NA,NA,46.717,90588,180,0.85,-0.836111111111111,0,12,0,0,-0.400994979010687,8.31074299437911e-05,0,NA,3.31154719041377
"12",-1.7758130160153,2001,"Caribbean","ABW","Aruba",0,-1.7657067720302,"low",1.57634323789783,1,NA,NA,NA,NA,NA,NA,NA,40874.8856293175,22.8794636703955,NA,NA,NA,1178000,NA,NA,46.339,91439,180,0.258333333333333,-0.0997222222222222,0,2,10,0,-0.203012190924749,-0.000606319652211419,0,NA,2.53902307184978
"13",1.066350509849,2002,"Caribbean","ABW","Aruba",25,1.06640909275855,"high",1.01921653340938,0,NA,NA,NA,NA,NA,NA,NA,40007.7900204558,22.5041130517209,NA,NA,NA,1225000,NA,NA,45.972,92074,180,-0.325,0,0.580555555555555,0,5,7,-0.0368059900071884,-0.000281752483493215,0,NA,-1.7657067720302
"14",-2.2318137478195,2003,"Caribbean","ABW","Aruba",0,-2.23110314556765,"low",1.67880681128791,1,NA,NA,NA,NA,NA,NA,NA,40050.6165495942,22.1027820627609,NA,1.51555,NA,1184000,NA,NA,45.606,93128,180,-0.0916666666666666,0,0.128888888888889,0,10,2,0.0930172178480362,1.22971143759463e-05,0,NA,1.06640909275855
"15",2.59188049585937,2004,"Caribbean","ABW","Aruba",173,2.60119085471479,"high",0.999366945182644,0,NA,NA,NA,NA,NA,NA,NA,42586.3672843964,21.6689206164241,NA,7.46999,NA,1304000,NA,NA,45.24,95138,180,-0.258333333333333,0,0.28,0,7,5,0.00753509733412017,0.00128235275185741,0,NA,-2.23110314556765
"16",-2.84043383702899,2005,"Caribbean","ABW","Aruba",0,-2.83210960492165,"low",1.77684026284143,1,NA,NA,NA,NA,NA,NA,NA,41999.7925159901,21.3578103997545,NA,13.0256,NA,1286000,NA,NA,44.875,97635,180,-0.183333333333333,-0.1175,0.101666666666667,2,8,2,0.408647335900202,0.000658649952654539,0,NA,2.60119085471479
"17",-1.45177091118662,2006,"Caribbean","ABW","Aruba",5,-1.43900421380817,"low",1.18500383525826,2,NA,NA,NA,NA,NA,NA,NA,41974.4062775006,21.2401876441455,NA,14.627,NA,1285000,NA,NA,44.511,99405,180,0.025,-0.181666666666667,0.265555555555556,3,5,4,0.210525311364069,-0.000196239710708647,0,NA,-2.83210960492165
"18",-3.196529209847,2007,"Caribbean","ABW","Aruba",0,-3.18753374963561,"low",1.62936411337559,3,NA,NA,NA,NA,NA,NA,NA,42743.2264651505,21.1831134346555,NA,16.5612,NA,1254000,NA,NA,44.147,100150,180,0.266666666666667,-0.573055555555556,0.0547222222222222,6,5,1,0.0800218158298094,0.00010122724195551,0,NA,-1.43900421380817
"19",-3.32087543326608,2008,"Caribbean","ABW","Aruba",0,-3.31555872140941,"low",1.46149323365418,4,NA,NA,NA,NA,NA,NA,NA,42990.8735373668,21.1304543042573,NA,18.8089,NA,1383000,NA,NA,43.783,100917,180,1.125,-0.682777777777778,0,8,4,0,-0.219978692796495,0.00123196715283282,0,NA,-3.18753374963561
"20",2.56424686388497,2009,"Caribbean","ABW","Aruba",845,2.56960772072056,"high",0.923977012976811,0,NA,NA,NA,NA,NA,NA,NA,37505.1218426687,21.0513849131153,NA,18.9851,NA,1420000,NA,NA,43.421,101604,180,0.166666666666667,-0.187777777777778,0.434166666666667,3,4,5,-0.0121822781032961,-0.000447373918258462,0,NA,-3.31555872140941
"21",2.91678920995982,2010,"Caribbean","ABW","Aruba",1700,2.91939201389556,"high",0.917146578298023,0,NA,NA,NA,NA,NA,NA,NA,36069.4767343863,20.7486433828476,NA,19.1951,NA,1394000,NA,NA,43.059,101838,180,0.908333333333333,-0.790277777777778,0.296666666666667,7,2,3,0.388030168745253,0.00204282868214957,0,NA,2.56960772072056
"22",3.19080898480855,2011,"Caribbean","ABW","Aruba",3025,3.1942375482936,"high",0.911055508432465,0,NA,NA,NA,NA,NA,NA,NA,36936.1463649744,20.2250019745676,NA,NA,NA,1469000,NA,NA,42.94,102591,180,1.4,-0.784166666666667,0,10,2,0,0.0283951335483152,0.00139814480545384,0,NA,2.91939201389556
"23",-4.37809316726235,2012,"Caribbean","ABW","Aruba",0,-4.37537914511829,"low",1.37402809572646,1,NA,NA,NA,NA,NA,NA,NA,36256.758349137,19.7372480083046,NA,NA,NA,1481000,NA,NA,42.957,104110,180,0.133333333333333,-0.180833333333333,0,3,9,0,0.0821505758497452,-8.77592087110519e-05,0,NA,3.1942375482936
"24",1.01660372592255,2013,"Caribbean","ABW","Aruba",528,1.02259962378925,"high",0.915226233365369,0,NA,NA,NA,NA,NA,NA,NA,38300.5412154143,19.3487558320373,NA,18.7211,NA,1667000,NA,NA,42.99,105675,180,0.45,0,0,0,12,0,0.0775977346632217,-0.000428777286065775,0,NA,-4.37537914511829
"25",0.647327695447528,2014,"Caribbean","ABW","Aruba",400,0.655407592569264,"high",0.893114066825795,0,NA,NA,NA,NA,NA,NA,NA,37433.0840898173,19.0455045659015,NA,18.5735,NA,1739000,NA,NA,43.041,106807,180,-0.133333333333333,0,0.108055555555556,0,10,2,-0.0946608013576906,-0.000671010572134239,0,NA,1.02259962378925
"26",0.48362062504084,2015,"Caribbean","ABW","Aruba",335,0.491844553461257,"expected",0.904516172291063,1,NA,NA,NA,NA,NA,NA,NA,36963.0785495511,18.7996067429202,NA,18.237,NA,1832000,NA,NA,43.108,107906,180,-0.791666666666667,0,1.42194444444444,0,1,11,0.0359887652927,-0.000944635580789408,0,NA,0.655407592569264
"27",1.99034977836184,2016,"Caribbean","ABW","Aruba",1319,1.99857667573595,"high",0.899873587532219,0,NA,NA,NA,NA,NA,NA,NA,37377.5022869711,18.5717214384812,NA,NA,NA,1758000,NA,NA,43.192,108727,180,-0.191666666666667,-0.256944444444444,0.595,5,3,4,0.320789930555556,0.000392018423473119,0,NA,0.491844553461257
"28",2.51797634707539,2017,"Caribbean","ABW","Aruba",1734,2.52485833258054,"high",0.920298718231816,0,NA,NA,NA,NA,NA,NA,NA,39797.6614057063,18.3348587091053,NA,NA,NA,1863000,NA,NA,43.293,108735,180,0.358333333333333,-0.205277777777778,0,3,9,0,0.254651186201308,-0.000333807216298333,0,NA,1.99857667573595
"29",-2.31989368560828,2018,"Caribbean","ABW","Aruba",9,-2.31549081035198,"low",1.05355228193343,1,NA,NA,NA,NA,NA,NA,NA,40544.4252964126,18.0697706242362,NA,NA,NA,1897000,NA,NA,43.411,108908,180,0.266666666666667,-0.2475,0.205555555555556,4,5,3,-0.197325748867456,-0.000242095531353294,0,NA,2.52485833258054
"30",0.455681318324019,2019,"Caribbean","ABW","Aruba",106,0.458529163021151,"expected",0.969820999887986,2,NA,NA,NA,NA,NA,NA,NA,39432.1289328699,17.7673391737323,NA,17.7444,NA,1951000,NA,NA,43.546,109203,180,-0.5,0,0.369166666666667,0,5,7,0.122171518537733,-0.000915707482898951,0,NA,-2.31549081035198
"31",-1.31012013296413,2020,"Caribbean","ABW","Aruba",11,-1.30662588316835,"low",1.11792788004861,3,NA,NA,NA,NA,NA,NA,NA,29935.0702780022,17.3510219591029,NA,17.6909,NA,NA,NA,NA,43.697,108587,180,0.466666666666667,-0.424166666666667,0,5,7,0,0.41525598102146,-3.11745586764624e-05,0,NA,0.458529163021151
"32",-1.84972099722244,2021,"Caribbean","ABW","Aruba",4,-1.83734461103068,"low",1.38363872924352,4,NA,NA,NA,NA,NA,NA,NA,38226.146156979,16.7994067760814,NA,17.6649,NA,NA,NA,NA,43.866,107700,180,0.916666666666667,-0.576944444444444,0,8,4,0,0.098153230879042,-0.000201405407784073,0,NA,-1.30662588316835
"33",-0.566361516687204,2022,"Caribbean","ABW","Aruba",11,-0.571203930737707,"low",1.49642088291995,5,NA,NA,NA,NA,NA,NA,NA,42260.4518367931,16.240781624313,NA,17.4862,NA,NA,NA,NA,44.052,107310,180,1.30833333333333,-0.938333333333333,0,12,0,0,0.0432823075188544,0.000468948188043012,0,NA,-1.83734461103068
"34",0.520027291231327,2023,"Caribbean","ABW","Aruba",22,0.521694699178333,"high",1.8596312095034,0,NA,NA,NA,NA,NA,NA,NA,NA,15.7117720673335,NA,NA,NA,NA,NA,NA,44.254,107359,NA,-0.116666666666667,-0.0566666666666667,0.864444444444444,1,4,7,0.576117632124159,-0.000545681845708007,0,NA,-0.571203930737707
"35",0.165970198414019,1990,"South America","ARG","Argentina",0,0.156167850950887,"expected",3.67665665293979,1,NA,92.1548004150391,12.8637149256949,NA,0,71.784,NA,17073.1580768193,30.4039445969413,NA,NA,591,NA,NA,NA,86.984,32755901,2736690,-0.116666666666667,0,0,0,12,0,0.0651538954840767,0.000322218406654429,0,NA,NA
"36",-0.518180601414406,1991,"South America","ARG","Argentina",0,-0.51866408542637,"low",3.47412363870466,2,NA,92.4921875,12.79699198667,46.8,0,72.319,NA,18369.0107174587,30.1980957212797,1,NA,591,NA,NA,NA,87.328,33230294,2736690,-0.575,0,0.513333333333333,0,5,7,-0.750714760356479,0.000510940444170653,0,NA,0.156167850950887
"37",-0.127081125665046,1992,"South America","ARG","Argentina",0,-0.134721778625315,"expected",3.18168044141599,3,NA,92.8294525146484,12.7302690476451,45.5,0.002992874,72.43,NA,19553.8253421588,29.9729814917119,1.7,NA,591,NA,NA,NA,87.542,33693527,2736690,-0.825,0,0.658611111111111,0,6,6,-0.805645089679293,0.000258662465785165,0,NA,-0.51866408542637
"38",-0.145221010976311,1993,"South America","ARG","Argentina",0,-0.16388496737664,"expected",2.7786758481032,4,NA,93.1660461425781,12.6635461086203,44.9,0.029527065,72.565,NA,20873.2191932961,29.7415810060055,2,NA,591,NA,NA,NA,87.752,34152717,2736690,-0.65,0,0.162222222222222,0,9,3,-0.172127824359469,1.94897142743382e-05,0,NA,-0.134721778625315
"39",-1.1723545571494,1994,"South America","ARG","Argentina",0,-1.17565070776932,"low",2.79649534914278,5,NA,93.5012741088867,12.5968231695954,45.9,0.043705951,73.172,NA,21795.8406933293,29.5108852477345,1.9,NA,591,NA,NA,NA,87.96,34613491,2736690,-0.825,0,0.282777777777778,0,8,4,-0.103594165378146,3.33366328656363e-05,0,NA,-0.16388496737664
"40",-0.935343108956837,1995,"South America","ARG","Argentina",0,-0.961010829803739,"low",2.21026837464091,6,NA,93.8344650268555,12.5301002305705,48.9,0.086277081,73.133,NA,20898.5319124925,29.2814736747524,3.9,NA,591,2289000,NA,NA,88.164,35070020,2736690,-0.0166666666666667,-0.359722222222222,0.184722222222222,5,4,3,-0.205111127429538,-0.000170501352113206,0,NA,-1.17565070776932
"41",-1.5654488320466,1996,"South America","ARG","Argentina",0,-1.56035066623844,"low",2.0071429783812,7,NA,94.1649398803711,12.4633772915456,49.5,0.141954704,73.307,NA,21777.3083494767,29.0505618609344,4.2,NA,591,2614000,NA,NA,88.366,35513793,2736690,0.675,-0.1875,0,3,9,0,0.192394990391202,0.000139959417962624,0,NA,-0.961010829803739
"42",4.61570749675274,1997,"South America","ARG","Argentina",822,4.61690266251335,"high",1.20146517861957,0,NA,94.4920120239258,12.3966543525207,49.1,0.280339882,73.09,NA,23263.2440234421,28.8213354430812,3.8,NA,591,2764000,NA,NA,88.564,35947791,2736690,-0.733333333333333,-0.0419444444444444,1.22777777777778,1,3,8,-0.18391285472446,0.000504026945660977,0,NA,-1.56035066623844
"43",-1.44578580239307,1998,"South America","ARG","Argentina",3,-1.4464863178465,"low",1.38807951634615,1,NA,94.8150024414063,12.3299314134959,50.7,0.83076668,73.474,NA,23880.7313822427,28.5985102887007,4,NA,591,3012000,NA,NA,88.759,36372860,2736690,-0.025,-0.634166666666667,0.549722222222222,6,2,4,-0.119949441485934,7.77590510551819e-05,0,NA,4.61690266251335
"44",4.0066387889478,1999,"South America","ARG","Argentina",1700,4.01117933928091,"high",1.09914510698201,0,NA,95.1331558227539,12.263208474471,49.8,3.284481956,73.722,NA,22807.9821513424,28.3864423108692,4.2,NA,591,2898000,NA,NA,88.952,36794682,2736690,0.85,-1.22472222222222,0,12,0,0,-0.291918974452548,0.000359102947307595,0,NA,-1.4464863178465
"45",-1.49124385799987,2000,"South America","ARG","Argentina",11,-1.48732359631149,"low",1.16304923826125,1,NA,95.6804733276367,12.1964855354461,51.1,7.038683086,73.926,NA,22373.03678309,28.1802131806071,5,NA,591,2909000,NA,NA,89.142,37213984,2736690,0.85,-0.836111111111111,0,12,0,0,-0.680381319257947,0.000315442050244504,0,NA,4.01117933928091
"46",0.952210277460744,2001,"South America","ARG","Argentina",214,0.958512525341621,"high",1.08124040421739,0,NA,95.5110634674458,12.0808714176615,53.3,9.780807285,74.186,NA,21152.8567790195,27.9635039480871,8.2,0.249835,591,2620000,NA,NA,89.329,37624825,2736690,0.258333333333333,-0.0997222222222222,0,2,10,0,-0.440566481484307,0.000340090190972357,0,NA,-1.48732359631149
"47",0.106628133174361,2002,"South America","ARG","Argentina",135,0.111074078786117,"expected",1.04645269180496,1,NA,96.0960006713867,11.9652572998769,53.8,10.88212438,74.408,NA,18647.0998581005,27.7328473929068,12.4,0.389173,591,2820000,NA,NA,89.51,38029349,2736690,-0.325,0,0.580555555555555,0,5,7,0.114268957244025,0.000270147623086814,0,NA,0.958512525341621
"48",2.9596831901509,2003,"South America","ARG","Argentina",3284,2.96507764287123,"high",1.05056435341525,0,NA,96.2979507446289,11.8496431820922,51,11.91369655,74.08,NA,20086.5123167203,27.4942108965076,5.4,0.67366,591,2995000,NA,NA,89.686,38424282,2736690,-0.0916666666666666,0,0.128888888888889,0,10,2,0.0736363516913521,-0.00025083372068669,0,NA,0.111074078786117
"49",-1.88607615969202,2004,"South America","ARG","Argentina",34,-1.88214538970316,"low",1.06550269249718,1,NA,96.50537109375,11.7340290643076,48.5,16.03668411,74.855,NA,21679.002559219,27.2480435226372,3.9,1.3986,591,3457000,4436000,NA,89.86,38815916,2736690,-0.258333333333333,0,0.28,0,7,5,0.0238410817252266,4.33264256571421e-05,0,NA,2.96507764287123
"50",-0.536806955227087,2005,"South America","ARG","Argentina",181,-0.532498091185153,"low",1.03584690763721,2,NA,96.7252655029297,11.618414946523,47.8,17.72058337,75.139,NA,23355.3307814191,26.9902147785386,2.7,2.36307,591,3823000,4481000,NA,90.031,39216789,2736690,-0.183333333333333,-0.1175,0.101666666666667,2,8,2,-0.104301990403069,-0.00021552108276713,0,NA,-1.88214538970316
"51",-0.888530179998967,2006,"South America","ARG","Argentina",173,-0.886192017277143,"low",1.02773603852061,3,NA,96.9644088745117,11.5028008287384,46.4,20.9272021,75.433,NA,24975.0187058769,26.7224838516436,2.2,3.99704,591,4173000,4533000,NA,90.2,39622115,2736690,0.025,-0.181666666666667,0.265555555555556,3,5,4,-0.0142662339740323,0.000102562276394262,0,NA,-0.532498091185153
"52",-2.64775177215258,2007,"South America","ARG","Argentina",40,-2.64964909728649,"low",1.05316654584198,4,NA,97.2243957519531,11.3871867109537,46.3,25.94663294,75.006,NA,26952.0937769418,26.4535033713104,1.8,6.49728,591,4562000,4928000,NA,90.366,40016763,2736690,0.266666666666667,-0.573055555555556,0.0547222222222222,6,5,1,-0.382384837998284,-0.000197227520887585,0,NA,-0.886192017277143
"53",3.49318788633543,2008,"South America","ARG","Argentina",26606,3.48894619146904,"high",1.01614633022229,0,NA,97.5016021728516,11.2715725931691,45,28.11262348,75.641,NA,27768.6843809796,26.1772159938644,1.6,7.70515,591,4700000,5425000,NA,90.53,40424148,2736690,1.125,-0.682777777777778,0,8,4,0,0.811641950077481,-0.00054128513681159,0,NA,-2.64964909728649
"54",0.0560838054375511,2009,"South America","ARG","Argentina",1185,0.0505880273196976,"expected",1.02599599119124,1,NA,97.7922058105469,11.1559584753845,43.8,34,75.936,NA,25861.543571103,25.8961479735009,1.6,8.59391,591,4308000,5793000,NA,90.691,40854831,2736690,0.166666666666667,-0.187777777777778,0.434166666666667,3,4,5,-0.0252016597323941,3.60231007410523e-05,0,NA,3.48894619146904
"55",-1.98216936188146,2010,"South America","ARG","Argentina",213,-1.98705252317777,"low",1.01324634899297,2,NA,98.82,11.0403443575999,43.7,45,75.721,NA,28407.4305734637,25.6397444358013,0.7,9.75627,591,6800000,6083000,0.8,90.849,41288694,2736690,0.908333333333333,-0.790277777777778,0.296666666666667,7,2,3,-0.248739184273614,-0.000252422037980674,0,NA,0.0505880273196976
"56",0.259827887089809,2011,"South America","ARG","Argentina",2803,0.256005143338151,"expected",1.02997244625412,3,NA,99.0342864990234,10.9587128976976,42.7,51,76.124,NA,29767.772411443,25.4191748509299,0.7,10.956,591,6703000,7676000,0.7,90.99,41730660,2736690,1.4,-0.784166666666667,0,10,2,0,0.354561387168037,-0.000321590686507989,0,NA,-1.98705252317777
"57",1.13682593277194,2012,"South America","ARG","Argentina",9294,1.13522786602336,"high",1.02856226345355,0,NA,99.143798828125,10.8770814377953,41.4,55.8,76.467,NA,29129.1690188431,25.2279686735182,0.6,12.2115,591,6497000,8295000,0.7,91.121,42161721,2736690,0.133333333333333,-0.180833333333333,0,3,9,0,0.459875125355191,-0.000212099549147145,0,NA,0.256005143338151
"58",-0.207788912641134,2013,"South America","ARG","Argentina",3270,-0.207148419285882,"expected",1.03284068208563,1,NA,99.285774230957,10.795449977893,41.1,59.9,76.491,NA,29497.8525928233,25.0575117846874,0.7,14.6798,591,6510000,9844000,0.7,91.249,42582455,2736690,0.45,0,0,0,12,0,0.0415958748923408,-1.32040154615727e-05,0,NA,1.13522786602336
"59",-0.704799465888187,2014,"South America","ARG","Argentina",2605,-0.703112522363279,"low",1.04853627428211,2,NA,100,10.7138185179907,41.8,64.7,76.755,NA,28442.2481891173,24.8909505962578,0.6,15.153,591,7165000,10022000,0.6,91.377,43024071,2736690,-0.133333333333333,0,0.108055555555556,0,10,2,0.873160658942329,-9.73711382054425e-06,0,NA,-0.207148419285882
"60",2.45567021380638,2015,"South America","ARG","Argentina",77874,2.45916667293028,"high",1.02088438366516,0,NA,99.6890335083008,10.6321870580884,NA,68.04306411,76.76,NA,28905.7613481314,24.7292121561043,NA,15.7689,591,6816000,13159000,NA,91.503,43477012,2736690,-0.791666666666667,0,1.42194444444444,0,1,11,-0.207499286863538,0.000218913948143988,0,NA,-0.703112522363279
"61",-0.638138370374947,2016,"South America","ARG","Argentina",4299,-0.632180928237363,"low",1.07069204924315,1,NA,99.8997421264648,10.6003968297469,42.3,70.96898082,76.308,NA,28006.7736999391,24.5763205280432,0.7,16.5185,591,6668000,18645000,0.7,91.627,43900313,2736690,-0.191666666666667,-0.256944444444444,0.595,5,3,4,0.268205502298144,0.000170785254158545,0,NA,2.45916667293028
"62",-1.69368790925307,2017,"South America","ARG","Argentina",1788,-1.68547639571615,"low",1.04934128694821,2,NA,100,10.5598368832422,41.4,74.29490687,76.833,NA,28499.0342488969,24.4068430876801,0.6,17.7082,591,6711000,21583000,0.6,91.749,44288894,2736690,0.358333333333333,-0.205277777777778,0,3,9,0,0.555351991123624,-0.000249633512673123,0,NA,-0.632180928237363
"63",-1.29559532337521,2018,"South America","ARG","Argentina",3203,-1.28560174971676,"low",1.05916095425713,3,NA,99.9937362670898,10.5203731515078,41.7,77.7,76.999,NA,27472.61025086,24.1931513494201,1,18.9759,591,6942000,18411000,1.1,91.87,44654882,2736690,0.266666666666667,-0.2475,0.205555555555556,4,5,3,0.148754853672452,6.61496548370151e-06,0,NA,-1.68547639571615
"64",1.42315858849137,2019,"South America","ARG","Argentina",59492,1.43292136406501,"high",1.07336536676532,0,NA,100,10.4801786099266,43.3,79.94695203,77.284,NA,26656.7939194468,23.9395441152544,1.1,19.5519,591,7399000,15352000,1.1,91.991,44973465,2736690,-0.5,0,0.369166666666667,0,5,7,0.526661056942411,-0.000455376973938352,0,NA,-1.28560174971676
"65",-1.51049367881824,2020,"South America","ARG","Argentina",3972,-1.49894788241909,"low",1.15837631278189,1,NA,100,10.4407148781923,42.7,85.51438646,75.892,NA,23785.7843805643,23.6563980592251,1.2,21.1798,591,NA,NA,1.2,92.111,45191965,2736690,0.466666666666667,-0.424166666666667,0,5,7,0,0.292365450329251,-0.000517750751168933,0,NA,1.43292136406501
"66",-3.33134877615754,2021,"South America","ARG","Argentina",841,-3.31997171609624,"low",1.29255748178542,2,NA,100,10.4007639520735,42.4,87.15070683,NA,NA,26086.8023552274,23.3567371619625,0.9,23.15,591,NA,NA,0.9,92.229,45312281,2736690,0.916666666666667,-0.576944444444444,0,8,4,0,0.249943115976123,-0.000540311269287486,0,NA,-1.49894788241909
"67",1.29034975602118,2022,"South America","ARG","Argentina",118089,1.30206018697432,"high",1.52607067655162,0,NA,NA,NA,40.7,88.37535691,NA,NA,27127.4390969333,23.0533315543961,0.6,24.6832,NA,NA,NA,0.6,92.347,45407904,2736690,1.30833333333333,-0.938333333333333,0,12,0,0,0.950723944769965,-0.000743759578229704,0,NA,-3.31997171609624
"68",2.59120040978299,2023,"South America","ARG","Argentina",610041,2.60325959123155,"high",1.94239455431916,0,NA,NA,NA,NA,NA,NA,NA,26466.5465596961,22.7340998635816,NA,25.3581,NA,NA,NA,NA,92.463,45538401,NA,-0.116666666666667,-0.0566666666666667,0.864444444444444,1,4,7,0.540266055530973,-0.000219642718730029,0,NA,1.30206018697432
"69",0.607368896734872,1990,"Caribbean","ATG","Antigua And Barbuda",1,0.59556079135177,"high",2.49602553824669,0,NA,95.7630462646484,22.9772727272727,NA,0,73.492,NA,20991.578596164,29.7364514906518,NA,NA,1030,NA,NA,NA,35.426,63066,440,-0.116666666666667,0,0,0,12,0,-0.27341850598653,7.44115645324602e-05,0,NA,NA
"70",0.258465548574606,1991,"Caribbean","ATG","Antigua And Barbuda",1,0.253599337622644,"expected",2.25719062825542,1,NA,95.9406509399414,22.8272727272727,NA,0,73.435,NA,21345.3895859699,29.6044567369645,NA,NA,1030,NA,NA,NA,35.465,63387,440,-0.575,0,0.513333333333333,0,5,7,-0.373160600662231,-0.000691786232184515,0,NA,0.59556079135177
"71",-0.874157849604592,1992,"Caribbean","ATG","Antigua And Barbuda",0,-0.877961214143119,"low",2.44102503202759,2,NA,96.1181335449219,22.6772727272727,NA,0,73.417,NA,21250.3888680594,29.2171236796115,NA,NA,1030,NA,NA,NA,35.085,64404,440,-0.825,0,0.658611111111111,0,6,6,-0.270315567652386,-0.000346893190807249,0,NA,0.253599337622644
"72",-2.05939123647706,1993,"Caribbean","ATG","Antigua And Barbuda",0,-2.06963836122642,"low",2.81078096157507,3,NA,96.2949447631836,22.5272727272727,NA,0,73.482,NA,21973.1643315122,28.9335976364617,NA,NA,1030,NA,NA,NA,34.709,65587,440,-0.65,0,0.162222222222222,0,9,3,-0.247908989588421,-0.000433089986068404,0,NA,-0.877961214143119
"73",-2.39863208349382,1994,"Caribbean","ATG","Antigua And Barbuda",0,-2.41775331583694,"low",3.10519227546658,4,NA,96.4703903198242,22.3772727272727,NA,0,73.591,NA,23007.4237002659,28.7415016698473,NA,NA,1030,NA,NA,NA,34.334,66843,440,-0.825,0,0.282777777777778,0,8,4,-0.424275477727253,-0.000916461759415041,0,NA,-2.06963836122642
